88,30,0,87270,05,0
89,29,1,77342,06,1
90,43,1,67018,41,1
91,46,1,59029,58,1
92,22,0,61365,46,1
93,54,0,21506,37,1
94,47,0,57747,53,0
95,58,0,53908,74,1
96,57,0,60538,89,1
97,49,0,77894,89,1
98,36,1,83361,38,0
99,36,1,90470,30,0
100,53,1,96336,28,0
101,27,1,49614,62,1
102,22,1,80476,36,1
103,48,0,45309,82,0
104,53,1,14008,07,0
105,62,1,08183,95,0
106,19,0,04391,28,1
107,24,1,54000,40,1
108,19,0,75650,00,1
109,51,0,99052,74,1
110,41,0,92754,26,1
111,57,1,35063,61,0
112,29,1,20807,06,1
113,42,0,87048,28,1
114,46,1,66006,73,0
115,56,1,40212,61,0
116,30,1,97046,41,0
117,21,0,61696,98,1
118,56,1,28711,62,0
119,37,1,34208,85,0
120,52,1,01231,25,0
121,63,0,56598,07,1
122,58,0,17533,24,1
123,52,1,71687,69,0
124,21,1,23171,11,1
125,51,1,11825,53,1
126,63,1,18062,22,0
127,24,0,02884,78,0
128,42,0,67498,19,1
129,55,0,18251,83,0
130,62,1,19452,98,0
131,45,1,19510,78,0
132,54,1,31130,06,0
133,64,0,23954,26,1
134,56,0,94066,46,1
135,27,0,14238,15,0
136,50,1,34369,36,1
137,31,0,38383,21,1
138,61,0,28626,31,1
139,47,1,03955,30,0
140,50,1,73421,03,1
141,51,1,35219,10,0
142,64,1,77968,29,0
143,41,0,64983,14,1
144,62,0,69639,91,1
145,25,0,29620,73,0
146,51,1,53282,25,1
147,30,1,87943,32,0
148,59,1,51072,31,1
149,19,0,65295,85,1
150,33,0,86603,20,0
151,21,0,65283,83,1
152,57,1,10107,12,0
153,25,0,17807,88,1
154,57,0,10874,97,0
155,27,1,16011,26,1
156,30,1,45520,00,0
157,56,0,38856,24,1
158,52,1,13585,82,0
159,24,0,00153,60,0
160,23,0,96378,42,0
161,21,0,96007,34,0
162,51,0,00933,27,0
163,62,1,50712,37,0
164,21,0,39055,02,0
165,22,0,50075,34,0
166,19,0,83552,17,0
167,47,0,45506,05,1
168,18,1,92633,63,0
169,41,0,96523,41,0
170,45,0,19695,47,1
171,49,0,26792,99,0
172,38,1,53972,35,1
173,44,1,45045,01,0
174,21,1,13481,96,0
175,18,1,18517,09,0
176,27,1,97333,14,0
177,63,1,73397,90,0
178,25,1,84800,78,1
179,21,1,30619,91,1
180,31,1,53548,55,0
181,43,0,77770,93,0
182,40,0,26258,71,0
183,46,0,06408,55,0
184,48,0,26450,90,1
185,41,1,74923,97,1
186,51,0,58828,89,1
187,31,0,49575,97,0
188,29,1,90146,90,1
189,30,1,18740,04,0
190,55,1,64919,44,1
191,39,1,27096,82,1
192,57,1,26152,00,0
193,23,1,65986,60,0
194,35,1,78130,86,0
195,38,1,40338,02,0
196,22,1,99709,19,1
197,21,0,41604,24,1
198,38,1,83866,79,1
199,53,0,10625,80,1
200,18,1,84627,01,1
201,32,0,92570,16,0
202,21,1,21118,06,0
203,53,1,96841,10,1
204,43,1,52586,58,0
205,22,0,34716,65,1
206,27,0,07262,99,0
207,22,0,71061,73,1
208,43,0,07632,01,1
209,44,0,79287,78,0
210,57,0,29835,28,1
211,41,1,40214,68,0
212,44,0,20538,75,1
213,49,0,21738,06,0
214,31,1,50866,88,0
215,40,0,03407,84,0
216,25,0,55759,72,0
217,64,1,82108,62,1
218,63,0,57233,63,0
219,42,1,85778,65,1
220,28,0,83664,35,0
221,26,0,81232,59,1
222,59,1,57279,15,0
223,49,0,77522,36,1
224,54,0,28441,41,1
225,61,1,29925,42,1
226,59,0,81445,71,1
227,59,1,59933,88,0
228,49,0,12791,16,1
229,23,0,37398,16,0
230,58,0,77070,70,1
231,56,1,16681,58,0
232,56,0,22789,38,0
233,30,0,79017,14,0
234,37,1,66122,70,1
235,55,1,26439,89,0
236,63,0,84468,85,0
237,21,1,40217,93,1
238,27,1,43782,66,1
239,55,1,21772,28,1
240,30,0,62745,40,1
241,19,1,85227,57,1
242,37,1,92919,66,0
243,53,0,55899,65,1
244,61,1,00258,85,1
245,27,1,20301,24,0
246,61,0,23213,11,0
247,60,0,97893,01,0
248,60,0,57258,65,1
249,53,1,37464,25,0
250,40,0,02959,37,0
251,22,0,95924,07,0
252,34,1,12820,77,0
253,62,1,31607,99,1
254,21,0,70666,46,0
255,37,0,11493,16,1
256,22,0,58571,66,0
257,27,1,53661,54,0
258,24,0,38233,49,1
259,30,1,29470,13,0
260,40,1,66644,41,1
261,51,0,82378,34,1
262,61,1,60577,10,0
263,38,1,59600,31,0
264,25,1,43184,46,1
265,56,1,27767,37,0
266,63,0,80588,76,1
267,42,0,75275,39,1
268,26,0,73799,85,0
269,34,1,15371,06,1
270,20,1,31825,66,1
271,26,1,94588,16,1
272,36,0,51278,95,0
273,65,0,76982,13,0
274,63,0,25142,89,0
275,63,0,42787,69,1
276,37,0,49955,26,1
277,50,0,40825,15,0
278,19,1,78320,81,1
279,39,1,64728,73,0
280,21,1,49090,19,0
281,57,0,19772,89,0
282,49,1,96178,82,1
283,46,0,79365,21,1
284,46,0,46543,17,1
285,59,1,45058,11,1
286,39,1,38284,61,0
287,64,1,93525,01,0
288,51,1,73767,12,1
289,19,1,09875,47,0
290,35,1,35936,99,0
291,22,0,13042,44,1
292,60,1,34888,82,1
293,41,1,07151,88,1
294,28,1,50938,61,0
295,55,1,01474,54,1
296,27,1,89148,46,1
297,37,0,89244,24,0
298,64,0,21879,31,1
299,36,0,50145,72,1
300,37,1,77322,08,1
301,60,0,15993,66,0
302,52,1,46885,63,0
303,65,0,76261,56,1
304,24,1,02792,17,0
305,28,1,39118,07,1
306,33,0,04203,77,0
307,32,1,15914,94,1
308,61,0,27065,17,0
309,48,1,75303,15,0
310,33,1,06406,83,1
311,53,1,46569,00,1
312,58,0,10061,99,1
313,18,1,01591,58,1
314,39,0,42619,68,0
315,37,0,51933,94,0
316,54,0,45608,08,0
317,37,0,15459,26,1
318,47,1,95793,32,1
319,31,1,53306,51,1
320,31,0,46694,76,1
321,22,1,31097,79,0
322,56,1,48962,44,0
323,25,1,31386,15,1
324,60,0,87725,99,1
325,18,0,96440,74,1
326,23,1,46406,51,0
327,31,0,79431,59,1
328,22,0,39383,80,0
329,32,1,23969,76,0
330,61,1,34365,36,0
331,24,0,90543,72,1
332,20,0,13708,58,0
333,51,1,90061,99,0
334,21,0,09940,74,1
335,51,0,26357,24,0
336,43,1,59509,26,1
337,37,0,50644,17,0
338,50,1,71537,93,1
339,57,0,51481,17,0
340,31,0,35138,09,1
341,42,0,83086,25,0
342,43,0,72936,98,0
343,36,1,91655,36,0
344,25,0,00336,23,0
345,65,0,34125,86,1
346,44,0,54858,16,0
347,18,1,31780,31,0
348,59,1,76005,17,0
349,58,0,62415,02,1
350,40,0,62128,83,1
351,36,0,38644,23,0
352,46,1,34513,83,0
353,57,1,62716,13,0
354,40,1,39048,48,1
355,38,0,82319,87,1
356,24,0,37989,64,0
357,26,1,55539,92,1
358,56,1,62361,67,1
359,25,1,05368,02,0
360,64,0,56797,61,0
361,19,0,79152,25,0
362,23,1,99107,94,0
363,41,0,55243,39,0
364,31,0,68993,28,0
365,40,1,85201,21,1
366,39,0,48437,25,0
367,21,0,62878,05,1
368,27,1,73435,55,0
369,42,1,62826,57,0
370,25,0,35179,31,1
371,61,1,69683,95,1
372,35,1,16209,86,0
373,62,1,36732,28,0
374,57,0,88798,42,1
375,64,1,87282,06,0
376,21,1,67671,84,1
377,34,0,69363,54,0
378,57,0,83331,90,0
379,35,0,48622,56,1
380,55,0,27691,04,1
381,58,1,92309,25,0
382,35,0,97695,09,0
383,50,0,96460,00,1
384,42,1,31794,85,0
385,24,0,71306,04,0
386,18,1,94378,59,0
387,38,0,93005,11,0
388,33,0,23801,86,1
389,47,0,16793,19,1
390,34,0,56521,00,0
391,18,0,29603,44,0
392,18,0,25050,39,1
393,63,1,01711,58,0
394,33,0,89806,31,1
395,20,0,88265,75,1
396,35,0,76249,95,0
397,56,0,39374,47,0
398,64,1,38680,00,1
399,64,0,32673,26,0
400,63,0,12011,90,1
401,21,1,43543,98,0
402,31,1,76523,24,1
403,50,0,75244,85,0
404,40,0,49676,06,0
405,55,1,13995,44,0
406,64,0,41106,21,1
407,51,1,47756,62,0
408,39,0,98340,68,1
409,50,0,40009,43,0
410,27,0,88898,35,1
411,52,1,06135,52,0
412,53,1,99833,51,1
413,48,1,32331,12,0
414,55,1,48797,04,1
415,32,0,51150,62,1
416,57,0,08125,89,0
417,37,1,81185,43,1
418,46,0,30389,48,0
419,27,0,00101,66,1
420,56,1,42769,75,0
421,41,1,03276,29,1
422,41,0,52825,12,1
423,44,1,77615,02,1
424,40,0,11402,52,1
425,60,0,56802,38,1
426,45,0,77865,54,0
427,35,1,36530,26,1
428,63,1,73171,80,1
429,61,1,80004,32,0
430,37,1,77201,50,0
431,61,0,71824,20,1
432,27,0,37515,63,0
433,47,1,75662,71,0
434,24,0,72483,45,0
435,19,1,01684,72,1
436,44,0,71973,39,1
437,65,1,99289,09,0
438,51,0,77716,83,0
439,39,1,04159,30,0
440,40,0,66797,95,0
441,51,0,39602,93,1
442,21,1,21391,30,1
443,48,1,51880,85,1
444,28,1,61203,84,1
445,43,0,99796,39,0
446,36,1,62980,06,0
447,64,1,12165,27,1
448,56,0,01295,70,0
449,21,0,99290,74,1
450,65,1,36755,72,0
451,60,1,15164,10,0
452,34,0,48360,52,0
453,51,0,74454,80,1
454,49,0,55178,48,1
455,19,1,86677,68,0
456,18,1,07076,17,1
457,22,1,70975,31,0
458,21,0,32296,83,0
459,37,1,84479,93,1
460,65,0,14506,63,0
461,56,1,08862,72,0
462,43,1,50482,87,1
463,51,1,33186,50,0
464,19,1,93067,74,1
465,50,0,68138,35,1
466,35,1,94941,32,0
467,22,0,14243,03,1
468,60,0,53054,42,0
469,28,0,38822,75,0
470,35,0,07086,46,1
471,35,1,45594,11,1
472,42,1,57726,83,1
473,57,0,24610,19,1
474,51,0,71741,24,1
475,55,1,64121,16,0
476,47,0,82756,09,1
477,53,1,92149,09,0
478,63,0,05114,48,1
479,33,1,49277,38,1
480,65,0,46563,04,0
481,50,0,80532,33,0
482,19,1,18424,40,0
483,56,1,29410,22,1
484,34,1,60969,30,0
485,63,0,68240,24,1
486,28,0,94187,61,0
487,20,1,29435,32,1
488,54,0,13623,89,1
489,51,0,00281,86,1
490,44,1,70973,40,1
491,52,1,73897,00,0
492,65,0,90557,83,0
493,61,0,72454,01,0
494,45,1,07377,88,0
495,43,0,61241,17,0
496,42,0,81137,78,1
497,42,0,66605,90,1
498,30,1,78494,64,1
499,18,0,89163,52,1
500,20,1,89672,80,0
501,22,0,38886,67,1
502,44,1,54397,62,0
503,44,0,50967,16,0
504,26,0,73620,35,0
505,37,1,09225,44,0
506,24,0,65322,78,1
507,18,0,69949,01,0
508,61,1,47244,77,0
509,54,0,28856,11,1
510,41,1,68855,60,0
511,31,1,16450,63,1
512,48,1,85834,47,0
513,46,0,41637,54,0
514,30,1,59754,71,1
515,26,0,83360,94,1
516,18,1,71337,29,1
517,21,1,93321,46,1
518,29,0,87699,09,0
519,25,0,13113,28,1
520,39,0,08448,11,1
521,42,0,92636,44,1
522,51,0,01781,12,1
523,42,1,56989,65,1
524,55,0,62841,05,0
525,19,0,72523,81,1
526,63,1,53103,99,0
527,20,1,82622,39,1
528,22,1,07242,64,0
529,44,0,21882,13,0
530,34,0,51947,82,1
531,47,1,09873,89,1
532,32,1,32914,39,0
533,33,0,77278,13,1
534,48,1,70281,60,1
535,28,1,10020,10,1
536,45,1,64949,64,1
537,29,0,55723,13,1
538,54,0,84231,21,1
539,61,1,30012,21,0
540,43,1,57969,89,1
541,36,0,63383,36,1
542,48,1,97632,75,1
543,20,1,28864,56,1
544,63,0,99353,01,0
545,49,0,39794,73,0
546,40,0,88955,63,0
547,31,0,74706,71,1
548,32,0,99566,59,1
549,31,0,54838,30,1
550,24,1,98703,84,1
551,33,1,27896,46,0
552,56,0,77371,12,1
553,46,0,95866,78,1
554,29,1,41188,10,0
555,31,1,07565,95,0
556,26,0,65519,86,0
557,61,1,76880,06,1
558,37,1,14636,74,0
559,31,0,75452,98,0
560,50,1,48630,61,0
561,42,0,00669,41,0
562,60,1,09155,63,0
563,52,0,82463,30,0
564,58,0,00616,96,0
565,38,0,67351,95,0
566,45,0,49089,97,0
567,57,1,29225,05,1
568,43,0,94544,95,0
569,24,0,24050,85,1
570,34,1,76073,10,0
571,50,0,23318,33,1
572,52,1,19110,51,0
573,53,0,96223,41,1
574,32,0,96131,21,1
575,39,0,35892,46,1
576,63,1,51713,62,0
577,63,1,76350,85,1
578,64,1,07756,35,0
579,35,1,67779,34,0
580,50,0,87117,20,0
581,49,1,11611,00,0
582,60,0,15555,75,1
583,18,0,41085,18,0
584,21,1,39364,46,0
585,24,0,59648,98,1
586,61,0,68079,57,0
587,27,0,30798,90,1
588,23,1,74804,39,0
589,64,1,58841,80,0
590,33,0,60274,33,0
591,47,0,92061,52,0
592,32,1,72016,56,1
593,20,0,88546,04,0
594,33,0,29475,85,1
595,33,0,92825,57,0
596,49,1,59950,82,0
597,19,1,55854,05,0
598,21,0,09242,73,0
599,19,0,91478,16,0
600,60,0,39652,61,1
601,33,1,24215,89,0
602,30,0,91935,24,1
603,29,0,77104,98,1
604,59,1,69577,58,1
605,45,1,97839,98,0
606,20,0,40261,76,1
607,36,1,90921,56,0
608,34,0,26058,68,0
609,57,1,14848,71,0
610,23,0,05544,80,0
611,45,1,72742,49,0
612,57,1,43241,96,1
613,36,0,23156,33,1
614,42,0,15906,73,0
615,23,0,38319,32,1
616,21,1,69246,35,1
617,48,1,59198,36,1
618,43,1,97253,48,0
619,39,0,12650,29,1
620,45,1,12212,27,0
621,60,0,18262,76,1
622,43,0,12125,39,1
623,43,0,14351,81,0
624,44,1,14084,15,0
625,54,0,02616,72,0
626,28,0,11577,89,1
627,44,1,94116,92,1
628,49,0,43594,95,1
629,27,1,18223,13,0
630,31,0,99798,83,1
631,44,1,79458,98,0
632,37,1,93891,10,0
633,57,1,18056,90,0
634,42,1,66132,54,0
635,65,1,24141,73,1
636,37,1,50258,70,0
637,30,1,75592,06,0
638,33,0,75377,77,1
639,26,1,48554,39,1
640,20,0,70000,54,0
641,31,1,39874,52,0
642,58,0,02516,28,1
643,60,0,62921,82,0
644,28,1,77906,70,1
645,38,1,66571,06,0
646,42,0,15274,13,1
647,55,1,03114,26,1
648,51,1,21975,98,1
649,31,0,41941,21,0
650,61,0,40559,94,1
651,26,0,46131,38,0
652,61,1,92132,47,1
653,39,0,21665,34,1
654,19,0,46587,33,1
655,34,0,96006,67,0
656,48,1,93090,25,1
657,57,0,80124,54,0
658,18,1,34509,02,1
659,28,1,77333,68,0
660,56,0,17545,04,0
661,34,0,14389,78,1
662,62,1,32764,79,0
663,50,1,87609,02,0
664,39,1,71645,18,1
665,31,1,94251,02,0
666,25,0,25422,83,1
667,36,0,52740,56,1
668,39,0,82221,54,1
669,19,0,09612,44,1
670,27,1,29488,21,0
671,26,1,83924,15,1
672,53,1,53267,34,0
673,30,0,53936,92,1
674,29,0,28001,74,0
675,56,0,82775,57,0
676,39,0,40348,66,0
677,41,0,53306,32,1
678,56,0,62844,21,0
679,19,1,21326,48,0
680,64,1,64289,17,0
681,43,0,42286,69,0
682,31,1,81950,84,1
683,62,0,08427,58,0
684,21,1,38828,38,0
685,63,1,24300,11,0
686,58,0,35990,46,0
687,23,1,27784,52,1
688,51,0,14999,12,1
689,65,1,21164,92,0
690,43,1,11915,15,0
691,53,1,50481,60,1
692,25,0,65885,01,0
693,20,1,92660,31,0
694,23,1,19061,34,1
695,62,1,05872,39,0
696,27,0,52323,38,1
697,51,1,30188,64,0
698,65,1,12537,10,1
699,54,1,42361,14,0
700,24,1,28923,87,1
701,46,0,21580,27,1
702,38,0,19649,14,0
703,26,1,33119,07,1
704,65,0,37213,66,1
705,52,1,49241,70,0
706,39,0,00970,53,1
707,37,1,28661,26,1
708,19,1,05342,36,1
709,50,1,62971,51,1
710,25,1,32560,38,1
711,50,1,80674,54,1
712,35,0,06062,66,0
713,21,1,34825,41,1
714,36,0,21176,53,0
715,38,1,92144,81,1
716,19,0,67560,11,1
717,64,1,09816,05,0
718,59,1,16129,65,0
719,30,1,81015,58,1
720,44,0,95583,61,1
721,36,1,88713,78,0
722,25,0,37754,61,1
723,36,1,41933,55,0
724,30,0,77313,94,0
725,33,0,55652,35,1
726,52,1,75452,64,0
727,58,0,92622,74,1
728,57,1,17186,09,0
729,27,1,23576,58,1
730,39,1,81940,52,0
731,49,0,54129,96,1
732,24,1,60711,02,0
733,56,0,66694,45,0
734,30,0,02308,89,1
735,42,0,43351,64,1
736,63,0,60124,72,0
737,45,0,38337,46,0
738,38,1,93671,28,1
739,36,1,61773,29,1
740,63,0,05432,05,0
741,65,0,60581,63,1
742,39,0,85036,13,0
743,26,1,76627,07,0
744,53,0,23872,25,1
745,57,0,67747,23,0
746,42,1,09730,94,0
747,42,0,79080,34,1
748,25,0,42723,88,1
749,19,0,73665,79,0
750,38,1,09761,61,1
751,26,0,93739,78,0
752,27,1,22065,16,0
753,31,1,81441,34,0
754,48,1,97597,98,0
755,20,0,61959,57,1
756,56,1,44877,27,0
757,64,1,69932,66,1
758,18,0,67904,65,0
759,23,1,22440,41,0
760,60,0,53307,57,1
761,37,1,27403,15,1
762,44,0,67826,62,0
763,46,1,23155,61,1
764,29,0,75654,76,0
765,24,1,72358,14,0
766,54,1,80724,65,0
767,34,0,66641,09,1
768,34,0,85208,81,0
769,36,1,26484,74,0
770,30,1,26351,19,1
771,62,0,56308,39,1
772,24,0,13816,50,0
773,64,1,14161,07,1
774,59,1,67567,95,1
775,48,1,20359,86,0
776,44,0,88078,90,1
777,59,1,78979,20,0
778,48,0,47784,45,1
779,18,0,57282,98,0
780,25,0,00477,43,0
781,50,0,78213,24,0
782,43,1,28773,04,0
783,25,0,44885,58,0
784,41,1,27265,50,0
785,32,0,55748,75,1
786,42,1,00317,69,1
787,53,0,09024,63,0
788,57,0,15705,97,0
789,29,0,69625,88,0
790,65,0,58450,30,0
791,38,0,65893,07,1
792,22,1,96175,73,0
793,39,0,68249,49,1
794,37,1,64156,05,1
795,33,1,43008,03,1
796,42,1,28928,40,1
797,61,0,78724,29,1
798,29,0,17926,23,1
799,39,0,73750,24,1
800,51,0,66772,11,1
801,37,0,75188,71,1
802,61,1,71385,25,0
803,33,0,75151,33,0
804,41,0,26750,80,0
805,47,0,61457,94,0
806,38,0,80610,09,1
807,22,1,61980,98,1
808,39,1,52532,14,0
809,53,1,64575,69,0
810,44,1,95330,08,1
811,60,1,96664,12,1
812,36,0,08892,20,1
813,39,0,56905,73,0
814,33,0,21738,61,1
815,59,0,29878,62,0
816,57,0,07396,09,0
817,65,0,97364,33,0
818,64,0,01228,84,1
819,22,1,45954,85,1
820,34,0,02575,31,1
821,45,0,96231,95,0
822,58,1,84144,42,0
823,53,1,22265,65,1
824,42,1,86778,92,1
825,32,1,82286,73,0
826,35,1,27876,88,0
827,62,0,27792,30,0
828,56,0,88078,77,0
829,24,0,31406,78,0
830,48,0,38949,13,0
831,38,0,07219,34,1
832,48,0,39845,28,1
833,28,1,17824,29,0
834,25,1,11188,10,0
835,61,1,93566,07,0
836,34,1,62774,81,0
837,37,1,12632,78,0
838,33,0,48615,27,0
839,32,0,00812,84,0
840,52,1,02783,63,1
841,60,1,28966,21,1
842,57,0,31507,35,0
843,63,0,63024,28,0
844,49,1,03385,31,1
845,55,0,37792,45,0
846,56,1,91544,38,1
847,20,0,61510,64,0
848,44,0,10704,41,0
849,65,1,36177,28,1
850,38,1,51204,84,0
851,32,0,67479,35,0
852,23,1,68165,95,0
853,53,1,22000,82,1
854,56,0,16390,51,1
855,56,1,41615,17,0
856,49,0,91507,61,1
857,56,0,63718,50,1
858,48,0,39990,82,1
859,34,1,45438,08,0
860,60,0,56098,95,0
861,30,1,12857,94,0
862,46,1,65436,89,1
863,34,1,96693,66,0
864,31,1,62555,14,0
865,20,1,44077,35,0
866,24,0,55198,22,1
867,53,0,71894,71,1
868,61,0,60872,33,1
869,37,1,14221,60,1
870,40,0,38117,14,0
871,26,1,03971,62,1
872,40,0,33766,67,1
873,23,0,89538,53,1
874,37,0,01123,30,0
875,21,1,16911,54,1
876,39,1,07221,67,0
877,20,1,62308,98,1
878,18,0,63231,30,0
879,41,1,62578,49,1
880,58,1,44314,39,0
881,28,1,91090,84,0
882,42,0,60820,87,1
883,38,0,10345,39,1
884,64,1,59060,27,1
885,58,0,83172,82,1
886,33,1,92600,75,0
887,38,1,18151,51,1
888,37,1,40332,49,0
889,20,1,47427,11,0
890,27,1,57401,24,0
891,26,1,03978,41,1
892,23,0,54588,57,1
893,47,0,74546,01,1
894,63,1,39902,25,1
895,58,0,80540,16,1
896,63,0,07167,45,1
897,49,1,17654,80,0
898,46,1,89372,38,0
899,48,1,57800,88,1
900,65,1,60621,60,0
901,54,1,80689,88,1
902,51,1,88625,85,1
903,30,0,27373,66,0
904,40,0,91535,72,0
905,28,1,44129,48,1
906,18,0,00195,37,1
907,30,1,89616,83,1
908,49,0,56670,23,1
909,26,0,49742,88,1
910,62,1,62623,48,0
911,54,1,20407,31,0
912,63,0,74833,99,0
913,34,0,22901,74,0
914,63,0,57367,92,1
915,23,1,11219,84,1
916,64,0,58536,94,1
917,28,0,45987,16,1
918,59,0,85697,25,0
919,51,0,73207,63,1
920,21,0,96209,58,0
921,54,1,70395,07,1
922,53,0,07941,71,0
923,22,0,44804,14,0
924,54,1,04050,99,0
925,62,1,03953,79,1
926,55,1,05358,22,0
927,43,1,52801,85,0
928,57,1,95494,50,1
929,29,1,09835,20,0
930,60,0,29997,67,1
931,30,1,38102,18,1
932,21,0,28150,43,1
933,55,1,87866,72,0
934,51,1,25307,05,1
935,35,0,42886,68,0
936,19,1,81597,25,0
937,19,1,84950,19,1
938,64,1,37318,40,0
939,42,1,32797,03,1
940,62,1,28223,77,1
941,30,0,97768,73,0
942,51,0,00937,11,0
943,33,1,07003,10,0
944,20,1,50632,31,0
945,43,1,64905,15,0
946,65,0,04529,94,1
947,43,1,92511,32,0
948,28,0,59347,03,0
949,19,0,73761,56,0
950,20,1,72546,50,0
951,44,0,73751,44,0
952,37,0,25485,16,0
953,24,1,54891,76,1
954,21,0,62703,85,0
955,21,0,46833,64,1
956,50,0,23349,87,0
957,40,1,40278,51,1
958,24,1,75637,15,1
959,65,1,61308,89,0
960,22,0,05581,03,1
961,29,1,32844,92,0
962,65,0,35652,95,0
963,52,0,34635,75,1
964,48,0,18342,09,1
965,33,0,97234,36,1
966,34,0,32018,33,0
967,57,0,63418,99,1
968,46,1,88933,90,1
969,40,0,42797,33,0
970,26,0,80133,21,0
971,62,0,19503,25,0
972,27,1,82059,28,1
973,43,0,86496,54,0
974,65,1,31218,46,1
975,34,1,42631,81,0
976,54,1,19067,79,0
977,55,1,98785,83,0
978,65,0,52411,47,1
979,35,1,31054,58,1
980,55,1,48825,15,0
981,25,0,08954,66,1
982,61,0,61371,78,0
983,19,0,12748,05,1
984,42,1,75789,17,1
985,27,1,55257,86,0
986,43,1,46293,27,0
987,53,1,89871,13,0
988,45,1,48664,31,0
989,41,0,15869,41,0
990,24,1,96465,82,0
991,45,0,98869,99,1
992,63,0,20996,92,1
993,55,1,07646,71,0
994,26,1,78699,11,1
995,32,1,93088,74,0
996,53,1,14852,29,0
997,52,0,24228,55,0
998,57,0,72904,51,0
999,48,1,60363,57,0
1000,56,0,20452,94,0
1001,59,0,51026,41,1
1002,44,1,14098,98,0
1003,56,1,66015,82,1
1004,63,1,19298,35,1
1005,33,0,23562,51,0
1006,29,0,00261,74,0
1007,51,1,84313,07,0
1008,19,0,71250,76,1
1009,36,0,49803,96,1
1010,26,1,24152,55,0
1011,54,1,22500,05,1
1012,21,0,17014,70,0
1013,44,1,78755,74,1
1014,47,0,93120,01,1
1015,64,1,76014,84,0
1016,47,0,90426,82,0
1017,46,0,68119,31,0
1018,63,1,61683,98,1
1019,57,1,81785,63,0
1020,44,0,22904,74,0
1021,63,0,18169,74,0
1022,37,1,88758,02,1
1023,37,1,12852,09,0
1024,63,1,11961,47,1
1025,65,1,71414,11,0
1026,64,1,52003,80,0
1027,58,1,89548,06,1
1028,53,0,91548,17,0
1029,46,1,72323,62,1
1030,28,1,83917,24,0
1031,22,1,82218,71,1
1032,60,1,09181,29,0
1033,38,1,69029,57,1
1034,46,0,49999,34,1
1035,38,0,86965,51,0
1036,23,0,32665,54,1
1037,61,0,74294,44,1
1038,62,1,25643,18,1
1039,52,1,12858,77,0
1040,22,0,22992,82,1
1041,57,1,18992,51,0
1042,62,1,10603,12,0
1043,51,1,82793,81,0
1044,26,0,47232,32,1
1045,52,0,74863,64,1
1046,32,1,60223,80,0
1047,33,1,78772,16,1
1048,52,1,49988,49,1
1049,55,0,97941,75,0
1050,56,0,00470,27,0
1051,60,0,09620,35,1
1052,44,1,22286,83,1
1053,31,0,37432,19,1
1054,54,0,15348,99,1
1055,34,0,38816,85,0
1056,26,0,52175,13,0
1057,36,1,01704,44,0
1058,57,1,75701,80,1
1059,25,1,00231,79,1
1060,61,0,51369,00,0
1061,24,0,84698,23,1
1062,60,1,72921,85,0
1063,48,0,80548,70,1
1064,20,0,65361,57,0
1065,50,0,72296,79,1
1066,57,1,68507,87,0
1067,61,1,81745,66,1
1068,50,1,47249,71,1
1069,42,0,79217,60,1
1070,50,1,47254,07,1
1071,53,0,32619,37,0
